cell_type,gene_symbol,gene_id_AD,log2FoldChange_AD,lfcSE_AD,stat_AD,pvalue_AD,padj_AD,log2FoldChange_PD,lfcSE_PD,stat_PD,pvalue_PD,padj_PD,brain_AD_PD_same_direction,conjunction_p,conjunction_FDR,retinal_donors_detected,retinal_positive_cells,retinal_total_counts,retina_expression,protein_rows,AD_donors_measured,Control_donors_measured,AD_retina_protein_measured,AD_retina_log2FC,AD_retina_t,AD_retina_pvalue,AD_retina_FDR,Lysis_AD_vs_Control_log2FC,RIPA_AD_vs_Control_log2FC,AD_retina_buffer_direction_consistent,AD_retina_nominal_P05,AD_retina_FDR05,UniProt,PD_AH_mean_Control,PD_AH_mean_PD,PD_AH_log2RFU_diff,PD_AH_Welch_t,PD_AH_pvalue,PD_AH_FDR,PD_AH_nominal_P05,PD_AH_FDR05,PD_AH_FDR05_abs_effect_gt1,PD_AH_FDR05_abs_effect_gt2,PD_aqueous_protein_measured,AD_retina_same_direction_as_AD_brain,PD_aqueous_same_direction_as_PD_brain,AD_retina_nominal_support,AD_retina_FDR_support,AD_retina_buffer_robust_support,PD_aqueous_nominal_support,PD_aqueous_FDR_support,PD_aqueous_strong_support,both_ocular_proteins_measured,both_ocular_same_disease_direction,dual_ocular_nominal_support,dual_ocular_FDR_support,multimodal_directional_support,multimodal_nominal_support,multimodal_FDR_support,matched_pathways,concordant_pathways,convergent_FDR05_pathways,core_evidence_class
OPC,ISCU,ENSG00000136003.15,-0.1275804052944598,0.3245238732625634,-0.3931310322776716,0.6942227050905991,0.9664446051268728,-0.2115771574112568,0.2661740253508169,-0.7948828107190342,0.4266816740983161,0.9577247024468812,True,0.3471113525452995,0.8720470040530115,7,33811.0,155541.0,True,1.0,8.0,8.0,True,-1.0734132293810852,-2.0233949063481624,0.0630149036506991,0.8768494707880053,-0.5099903530597665,-1.6368361057024003,True,False,False,Q9H1K1,0.8817000325958501,0.0,-0.8817000325958501,-2.9518881366829586,0.0085316605303541,0.0347059900487814,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,ATE1,ENSG00000107669.17,0.1437307166463451,0.1269274020780665,1.1323852398550134,0.2574725075599881,0.8737312124601553,0.1271450112127309,0.0819298117421401,1.551877253336037,0.120691596567076,0.8378910547177669,True,0.128736253779994,0.8720470040530115,7,8977.0,10171.0,True,1.0,8.0,8.0,True,0.2608821652864996,0.5419518294535145,0.5976982916191063,0.8851127791220113,-0.4906852511957176,1.012449581768724,False,False,False,O95260,4.570625514556016,4.733772954491891,0.1631474399358747,0.5531790322182962,0.6062078472732739,0.6691095536912727,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,FBL,ENSG00000105202.8,-0.258757421599376,0.4515601360553453,-0.5730298158286974,0.5666245062475839,0.9489841347750148,-0.1259393725078225,0.2261890113730802,-0.5567882000248716,0.5776721469618371,0.976554162438611,True,0.2888360734809185,0.8720470040530115,7,19546.0,30585.0,True,1.0,6.0,7.0,True,-0.447644339891557,-0.8584489364562429,0.408974609888029,0.8768494707880053,-0.4271780832609764,-0.9603220981771764,True,False,False,P22087,0.6812776282996399,0.0,-0.6812776282996399,-2.1802728629382573,0.042754098427783,0.094844698367555,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,CRYL1,ENSG00000165475.14,-0.2731097749646586,0.1499781183000652,-1.82099747656682,0.0686072404533117,0.7330423785345686,-0.1247619881548318,0.1254526328150903,-0.9944947774728932,0.319982046714578,0.9392760620629294,True,0.159991023357289,0.8720470040530115,7,10706.0,13039.0,True,1.0,8.0,8.0,True,-0.470817184730727,-1.095644306514962,0.2950246015501945,0.8768494707880053,-0.5708037731710931,-0.3708305962903608,True,False,False,Q9Y2S2,6.890577414651098,4.190677843710263,-2.6998995709408358,-1.5416701272198337,0.1957638525194448,0.2836373344276081,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,USP11,ENSG00000102226.9,-0.1900073261326847,0.1604396854649909,-1.1842913153438313,0.2362977654599121,0.8635186844091436,-0.1216530148900557,0.163789357028091,-0.7427406584738676,0.4576387087730013,0.9634028693656476,True,0.2288193543865006,0.8720470040530115,7,39798.0,103937.0,True,1.0,8.0,8.0,True,-0.3387250634972147,-0.5949765397749028,0.5622082075913419,0.8830911939996079,-0.5203273093843563,-0.1571228176100803,True,False,False,P51784,0.9933218957593096,0.0,-0.9933218957593096,-3.145310083379454,0.005595586479916,0.027078641715308,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,RAB11B,ENSG00000185236.11,-0.3318892358358291,0.2495049661346877,-1.3301909015176423,0.1834553811617923,0.847466836033071,-0.1185557256287844,0.1779251672435685,-0.6663235306475161,0.5052043284003707,0.968031696841459,True,0.2526021642001853,0.8720470040530115,7,37752.0,112109.0,True,1.0,8.0,8.0,True,-0.4578713083684462,-0.8390328430665707,0.4166699160864409,0.8768494707880053,-0.8539785013251091,-0.0617641154117833,True,False,False,Q15907,8.20064986986733,7.606904460627796,-0.5937454092395349,-0.6526276278740439,0.5473689397713006,0.61317221427026,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,PPIH,ENSG00000171960.10,-0.5692588405102297,0.295436727830524,-1.9268384289606084,0.0539997686636406,0.7210458959614434,-0.116525324155422,0.1948236549908272,-0.5981066527106701,0.5497687715332682,0.9737528785092512,True,0.2748843857666341,0.8720470040530115,7,7949.0,9097.0,True,1.0,8.0,8.0,True,-0.5277694660638659,-1.0822648941893944,0.2999626344878457,0.8768494707880053,-0.717013056937688,-0.3385258751900437,True,False,False,O43447,5.073596198771365,4.7891936018444,-0.2844025969269648,-0.7109302598887585,0.5093121841673984,0.5780805026120193,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,ARHGDIA,ENSG00000141522.11,-0.1297496498974233,0.2737126803534593,-0.4740359479504966,0.6354742728507725,0.9616192938537516,-0.1164924990616736,0.1907488391645769,-0.6107114442838868,0.5413906282726697,0.9714834192258944,True,0.3177371364253862,0.8720470040530115,7,23262.0,51024.0,True,1.0,8.0,8.0,True,-0.4114536653175413,-0.6970568316585559,0.4981107753034514,0.8768494707880053,-0.7739772775137439,-0.0489300531213316,True,False,False,P52565,3.8915186683172336,1.1278894986624242,-2.763629169654809,-3.6993881462697487,0.0140998874813538,0.0466424444404251,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,MTUS2,ENSG00000132938.19,-0.1164143397326075,0.8716436762528328,-0.1335572584350854,0.8937526841244061,0.9904336719102944,-0.7147766460389771,0.3373875630812292,-2.1185625205363245,0.0341274559820554,0.7057649234427692,True,0.446876342062203,0.8720470040530115,7,5524.0,6837.0,True,1.0,7.0,8.0,True,-0.441712760442801,-0.7575511962840916,0.4622560311077802,0.8768494707880053,-0.4646355509652942,-0.6677432269473265,True,False,False,Q5JR59,3.072264291715876,1.653942616099678,-1.4183216756161976,-2.5928333476304,0.0545519558291631,0.1112742582880887,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,HK2,ENSG00000159399.9,-0.5331339181741913,0.5121571339547513,-1.040957711664509,0.2978951751423692,0.886887269674783,-0.1162694669841358,0.4724427164945517,-0.2461027822522833,0.8056026693792959,0.9915971310106202,True,0.4028013346896479,0.8720470040530115,7,9858.0,13778.0,True,1.0,8.0,8.0,True,-0.5712330298925679,-1.0461230953968097,0.3165543647325286,0.8768494707880053,-0.6175564256392896,-0.5249096341458426,True,False,False,P52789,4.11956738670704,3.426896809571658,-0.6926705771353818,-0.4517638752602669,0.6729325477127271,0.7295978527401658,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,GABBR1,ENSG00000204681.10,-0.2134508434865704,0.1367886201636966,-1.5604429902950347,0.1186552322867659,0.7936424615204032,-0.1159518331858239,0.1007042328216471,-1.1514097266515215,0.2495637141717306,0.91478169056356,True,0.1247818570858653,0.8720470040530115,7,17833.0,46476.0,True,1.0,8.0,8.0,True,-0.5149229969071492,-0.9226830715088038,0.3718277938300312,0.8768494707880053,-0.8566541217272103,-0.265418473986589,True,False,False,Q9UBS5,1.1640017890394887,0.35434044399371,-0.8096613450457787,-1.694398092034606,0.1170367568868943,0.1937053244639467,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,CAT,ENSG00000121691.5,0.115348715182897,0.2473201817395262,0.4663942682380059,0.6409333134774657,0.9644184130067062,0.1460806876784258,0.2188007906697185,0.667642412220236,0.504361877966698,0.968031696841459,True,0.3204666567387329,0.8720470040530115,7,7890.0,9356.0,True,1.0,8.0,8.0,True,0.0486064994259578,0.1205790787249133,0.9058523239513322,0.9647776065176928,-0.7405773675622811,0.8377903664141897,False,False,False,P04040,5.666955698234606,7.356642884168224,1.689687185933618,2.4553572436504094,0.0630490436929156,0.1239420060989233,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,PCBD2,ENSG00000132570.14,-0.3415055932429747,0.1999226360837192,-1.708188727063235,0.0876013295495729,0.7620251931009586,-0.1145184787442506,0.1781878079415153,-0.6426841435853892,0.5204290718879854,0.9684306024560192,True,0.2602145359439927,0.8720470040530115,7,3620.0,3853.0,True,1.0,8.0,8.0,True,-0.1035373874233229,-0.2353556099849268,0.8174342272323619,0.9378103690139692,-0.4298658062710601,0.2227910314244177,False,False,False,Q9H0N5,0.4401856459805363,0.0,-0.4401856459805363,-2.1849718226641226,0.0423567510021478,0.0941978389813299,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,CBX3,ENSG00000122565.18,-0.2637054288097282,0.2033079464304965,-1.2970738893370275,0.19460576454869,0.8528996991897853,-0.112614450595504,0.1318677418956214,-0.8539954425294008,0.3931075145852406,0.9521948528927656,True,0.1965537572926203,0.8720470040530115,7,35507.0,78637.0,True,1.0,8.0,8.0,True,-0.5353126312878267,-0.8544218944116561,0.4104335227980583,0.8768494707880053,-0.7821639388767707,-0.2884613236988826,True,False,False,Q13185,0.7742399695807085,0.4247814354484139,-0.3494585341322945,-0.741956490786978,0.4862395290939399,0.5566664977013905,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,VCL,ENSG00000035403.17,-0.111602539591452,0.3256209099443789,-0.3427376319613978,0.7317958493480687,0.9743739744040286,-0.2903307457683117,0.2006178450975205,-1.447183054065712,0.1478456613887733,0.8593914731372461,True,0.3658979246740343,0.8720470040530115,7,7407.0,8895.0,True,1.0,8.0,8.0,True,-0.0819009343248282,-0.2466705329133764,0.8100824251701493,0.9351512598255386,-0.2571031968527535,0.0933013282031112,False,False,False,P18206,3.23761788942032,0.244344983486874,-2.9932729059334457,-7.107743647671605,9.415399820513816e-07,6.898659786635523e-05,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,VAPB,ENSG00000124164.15,-0.3688118900231133,0.2019687442409532,-1.826083988436906,0.0678376116412103,0.7330423785345686,-0.1114783312820798,0.1081097094774245,-1.031159290140899,0.3024661277721028,0.9324595547577474,True,0.1512330638860514,0.8720470040530115,7,20526.0,56502.0,True,1.0,8.0,8.0,True,-0.1246828277831895,-0.2536673483607648,0.8034782486333713,0.9329899485080893,-0.412735074010456,0.1633694184440841,False,False,False,O95292,0.4741674587904364,0.0,-0.4741674587904364,-1.942881943738759,0.067839627025285,0.1306957743401817,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,RAP1GDS1,ENSG00000138698.14,-0.1098005159917842,0.1776013616693271,-0.618241408510256,0.5364162179843703,0.9446138500960202,-0.1263461301038121,0.1685793550774149,-0.7494756997130019,0.4535705397165429,0.9631660707462656,True,0.2682081089921851,0.8720470040530115,7,23932.0,71156.0,True,1.0,8.0,8.0,True,-0.5669610504631812,-1.0694666316275772,0.3066869621838157,0.8768494707880053,-0.8856200450013603,-0.2483020559250022,True,False,False,P52306,3.9563138117850776,1.907618901067132,-2.0486949107179457,-2.5816244867542903,0.05835934024861,0.1168624227145812,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,GCA,ENSG00000115271.10,-0.5716098200133418,0.5534051028068403,-1.0328958246213635,0.3016526529759246,0.886887269674783,-0.1058776166655377,0.3002238944374215,-0.3526621918749603,0.7243417069124101,0.987214054964444,True,0.362170853456205,0.8720470040530115,7,14057.0,19968.0,True,1.0,8.0,8.0,True,-0.7197369976388615,-1.2153690160497168,0.2447142127969158,0.8768494707880053,-1.0376788014914735,-0.4017951937862456,True,False,False,P28676,1.5729488202349096,0.6276873182299432,-0.9452615020049664,-1.7225613039136718,0.1408899829599772,0.2237178830985575,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,TSSC4,ENSG00000184281.14,0.1278496616305472,0.5090042470984657,0.2511760213384133,0.801678022611184,0.9787765204895608,0.1047525969130116,0.2513295896050385,0.41679372921282,0.6768292895457723,0.9822374557063928,True,0.400839011305592,0.8720470040530115,7,17049.0,23273.0,True,1.0,8.0,8.0,True,0.2111870796189237,0.2334694761046581,0.8190677696401487,0.9385071269080896,-0.565422573686515,0.7882090447455958,False,False,False,Q9Y5U2,3.090724639203478,4.635598448712134,1.544873809508656,3.2865101285693394,0.0235908638953672,0.0642488983167278,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,RMDN3,ENSG00000137824.15,-0.351264087248871,0.2282742577939208,-1.538780984958811,0.1238577735351853,0.7979547849008981,-0.1033624740411291,0.1461969369597192,-0.7070084790463707,0.4795612085835528,0.96487294592138,True,0.2397806042917764,0.8720470040530115,7,15254.0,27193.0,True,1.0,8.0,8.0,True,-0.6687949439131771,-1.5385711869891805,0.1487645613646737,0.8768494707880053,-0.8602483185715499,-0.4773415692548042,True,False,False,Q96TC7,3.1814138073708,0.768451771033172,-2.4129620363376274,-4.6432919916534345,0.0058678005787501,0.0278048735167921,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,NDUFA5,ENSG00000128609.14,-0.103169910773032,0.2222842543880582,-0.4641350376213362,0.6425510002365735,0.9647831088096022,-0.3334680365149265,0.1736473114176205,-1.9203754656064809,0.0548104902660379,0.7623193300933736,True,0.3212755001182867,0.8720470040530115,7,58433.0,246745.0,True,1.0,8.0,8.0,True,-0.234718742849882,-0.6591293694677232,0.5223323830185962,0.8768494707880053,-0.3627924205698676,-0.1066450651298893,True,False,False,Q16718,1.8583470958502732,0.339033963356868,-1.5193131324934055,-3.6321346391536102,0.0057423450352474,0.0274850173217773,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,CRYGS,ENSG00000213139.7,0.1027887939529054,0.334862974467117,0.3069577761365765,0.7588755114110228,0.9757689903908714,0.2309896370361179,0.2051131940786824,1.126156891435805,0.2600991167127583,0.9162608121877766,True,0.3794377557055114,0.8720470040530115,7,437.0,464.0,True,1.0,8.0,8.0,True,0.0483268683237732,0.0959293769414049,0.9249506052354336,0.970856632955828,-0.5872456491423499,0.6838993857898998,False,False,False,P22914,14.659553947775652,15.064925353742002,0.4053714059663491,1.3114318265561349,0.2189423406179099,0.3087691548382716,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,TOP1,ENSG00000198900.5,0.2118850803485294,0.175841127129587,1.2049802216769208,0.228210937290763,0.8610876101246644,0.1010475835269515,0.1380419229480766,0.7320064902671619,0.4641646063718097,0.9641599939874044,True,0.2320823031859048,0.8720470040530115,7,19462.0,27747.0,True,1.0,8.0,8.0,True,0.0338822548778345,0.0796421757547328,0.9379749352879758,0.97581610442792,-0.0966276581107372,0.510579755715149,False,False,False,P11387,0.2615488144082831,2.14339867429272,1.8818498598844369,0.8744660296216674,0.4304944096246252,0.5031718392223746,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,MRPL28,ENSG00000086504.16,-0.5458229379272378,0.4174704391099009,-1.3074529039493203,0.1910589399088574,0.852044483964541,-0.1006357350240442,0.2589051338527805,-0.3886973329824664,0.6975000555044797,0.985624820918693,True,0.3487500277522398,0.8720470040530115,7,24602.0,52286.0,True,1.0,6.0,7.0,True,-0.2906807897421792,-0.6081018756257912,0.5556841639225185,0.8818927150561189,-1.4655229450436629,,False,False,False,Q13084,2.852976628905989,1.0473455212331029,-1.8056311076728864,-4.166369505951065,0.0050046321104921,0.0255129221875281,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,COLEC12,ENSG00000158270.11,0.3108280103070445,0.5444519857049833,0.5709006826461825,0.568066968192083,0.9489841347750148,0.1004192593897856,0.3772691137041298,0.2661740803635959,0.7901051440514436,0.99099950967873,True,0.3950525720257218,0.8720470040530115,7,4321.0,4955.0,True,1.0,8.0,8.0,True,0.1092181421823781,0.1292293612459311,0.8991147231537452,0.9636144720740496,-1.2264416641413547,1.8687340215828527,False,False,False,Q5KU26,7.550307855143195,8.859977363925823,1.3096695087826289,5.749072570766198,0.0014579512691528,0.0118195995405717,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,HSD17B10,ENSG00000072506.12,-0.3679177641689067,0.5851020264933164,-0.6288095879174149,0.5294737222687897,0.94263161290042,-0.1001680692005104,0.3539128245837524,-0.2830303460133752,0.7771535749127649,0.9908546793077164,True,0.3885767874563824,0.8720470040530115,7,15732.0,28320.0,True,1.0,8.0,8.0,True,-1.0837822095121863,-1.6588320042624458,0.1301304355709819,0.8768494707880053,-0.60072261376828,-1.566841805256093,True,False,False,Q99714,5.395800203556284,3.284189945223454,-2.11161025833283,-1.831257437750419,0.1337742611330795,0.2149983959639525,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
