candidate_rank,gene_symbol,priority_group,best_evidence_class,best_evidence_rank,n_cell_types_present,cell_types,celltype_evidence_signature,n_class_A,n_class_B,n_class_C,n_class_D,n_class_E,n_class_F,n_best_class_celltypes,n_brain_AD_PD_concordant_celltypes,brain_concordant_all_present_celltypes,median_AD_brain_log2FC,median_PD_brain_log2FC,median_conservative_brain_abs_effect,max_conservative_brain_abs_effect,retina_expression,retinal_donors_detected,AD_retina_log2FC,AD_retina_pvalue,AD_retina_FDR,AD_retina_FDR_support_any_celltype,n_AD_retina_same_direction_celltypes,PD_AH_log2RFU_diff,PD_AH_pvalue,PD_AH_FDR,PD_aqueous_FDR_support_any_celltype,n_PD_aqueous_same_direction_celltypes,n_multimodal_directional_celltypes,n_multimodal_nominal_celltypes,n_multimodal_FDR_celltypes
2326,ITSN2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.23687743366246555,0.0664524160837455,0.0664524160837455,0.1257017319695827,True,7,0.651046901309762,0.249789275710784,0.8768494707880053,False,4,,,,False,0,0,0,0
2327,XPO4,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.0664016379392009,0.0663273560837454,0.06622528587190805,0.0923306977134796,True,7,,,,False,0,,,,False,0,0,0,0
2328,SERINC5,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.16556625844424974,-0.06620411578037824,0.06620411578037824,0.085375720965632,True,7,,,,False,0,,,,False,0,0,0,0
2329,MYH9,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.15703077340212834,-0.060264387741799354,0.06608327813186435,0.1054418310460704,True,7,-0.3377557889090532,0.5014459864324308,0.8768494707880053,False,3,,,,False,0,0,0,0
2330,TIRAP,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.0530291135033549,-0.010863128775727602,0.06594784287315135,0.0991507414846516,True,7,,,,False,0,0.2093649721291531,0.6495896648735437,0.7091530371753957,False,2,0,0,0
2331,UBQLN4,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.052805651590358146,0.05745019259758595,0.06589215552931475,0.1047149795237733,True,7,-0.983079953005209,0.0842491879942509,0.8768494707880053,False,2,0.6905079619077528,0.0350446471363327,0.0828235410518562,False,2,0,0,0
2332,TNRC18,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.16954963421632496,-0.0829752291864474,0.06580680678294375,0.096346621525774,True,7,,,,False,0,,,,False,0,0,0,0
2333,IKZF2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.20471304896100495,0.09691896162834775,0.06576244102720294,0.2028762258567816,True,7,,,,False,0,,,,False,0,0,0,0
2334,PTPRT,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.12578915932601345,-0.13453932367136956,0.06565029603434525,0.1112510501019242,True,7,,,,False,0,,,,False,0,0,0,0
2335,MBTPS1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.1009184938380848,0.06564689713868756,0.06564689713868756,0.1012884391487526,True,7,,,,False,0,-2.1325293666040657,0.035494337590391,0.0836778273516632,False,1,0,0,0
2336,NCKAP1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.160173603747704,0.06557714919342206,0.06557714919342206,0.1305741939472588,True,7,-0.3842656859969935,0.3756130796102767,0.8768494707880053,False,1,,,,False,0,0,0,0
2337,TAF2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.0800480794057414,-0.06824012389786929,0.06549094673704756,0.1229690707992886,True,7,,,,False,0,,,,False,0,0,0,0
2338,PPP6R3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.1133971574822317,0.08680389380525914,0.06527523221359895,0.1108886023155308,True,7,-0.4492416419860134,0.5334714570490176,0.8768494707880053,False,0,,,,False,0,0,0,0
2339,ZNF84,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.2878323204566535,0.0652143345720099,0.0652143345720099,0.2480795269829778,True,7,,,,False,0,,,,False,0,0,0,0
2340,FAM69C,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.016931559799443552,-0.019087808323916853,0.06512610245459241,1.0279893823252075,True,7,,,,False,0,,,,False,0,0,0,0
2341,CLPX,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.08133196102663655,0.0822067552278157,0.06509214734131234,0.1433154449915938,True,7,,,,False,0,,,,False,0,0,0,0
2342,HDAC9,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.3174087122359987,0.0650395260847893,0.0650395260847893,0.0997398994165988,True,7,,,,False,0,,,,False,0,0,0,0
2343,CHCHD4,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.20897624861537165,0.034958665723460194,0.064969226917474,0.1809782132108102,True,7,-0.6092702109899442,0.2771235550004063,0.8768494707880053,False,2,,,,False,0,0,0,0
2344,C12ORF73,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.15556765056738095,0.07378661343426074,0.06481722921823904,0.0775010819840923,True,7,,,,False,0,,,,False,0,0,0,0
2345,HSF1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.04790373329238045,-0.1613589945172046,0.06471338975713815,0.1210148279445393,True,7,,,,False,0,-0.8439152949242352,0.4958568066385777,0.565062292066509,False,3,0,0,0
2346,CD99L2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.23312526306626247,-0.06454120760855225,0.06454120760855225,0.1334751137703595,True,7,-0.751728692014801,0.3628847551602432,0.8768494707880053,False,4,,,,False,0,0,0,0
2347,MAN1B1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,-0.5011156021805218,-0.0642841006827535,0.0642841006827535,0.2988827654519732,True,7,,,,False,0,0.6149133424510973,0.0085490247536551,0.0347060341409969,False,0,0,0,0
2348,ZSCAN20,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:E | Oligo:E,0,0,0,0,4,0,4,4,True,0.21149745683600527,0.052316216031992796,0.0642626776289128,0.077900507384474,True,7,,,,False,0,,,,False,0,0,0,0
